C(3.37): 0.22,0.06,0.04,0.83,1.73,2.37,2.09,1.80,1.61,3.05
C(3.36): 0.22,0.06,0.04,0.83,1.73,2.37,2.10,1.93,1.60,3.06
C(3.37): 0.22,0.06,0.04,0.83,1.73,2.36,2.10,2.03,1.59,3.06
C(3.38): 0.22,0.05,0.04,0.83,1.73,2.37,2.09,1.65,2.09,3.05
C(3.38): 0.22,0.05,0.04,0.83,1.73,2.37,2.09,1.65,1.77,3.05
C(3.38): 0.22,0.05,0.04,0.83,1.73,2.37,2.09,1.65,1.61,3.05
C(3.38): 0.22,0.05,0.04,0.83,1.73,2.37,2.09,1.65,1.93,3.05
C(3.38): 0.22,0.05,0.04,0.83,1.73,2.37,2.09,1.65,1.93,3.05
C(3.38): 0.22,0.05,0.04,0.83,1.73,2.37,2.10,1.90,2.04,3.05
C(3.38): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.80,1.45,3.05
C(3.38): 0.21,0.06,0.04,0.83,1.73,2.37,2.10,1.95,1.45,3.06
C(3.38): 0.21,0.06,0.04,0.83,1.73,2.37,2.10,2.07,1.43,3.06
C(3.38): 0.22,0.06,0.04,0.83,1.73,2.37,2.09,1.77,1.60,3.05
C(3.38): 0.22,0.05,0.04,0.83,1.73,2.37,2.09,1.92,1.60,3.05
C(3.38): 0.22,0.05,0.04,0.83,1.73,2.37,2.09,1.65,1.61,3.05
C(3.38): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.80,1.29,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.96,1.29,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.95,1.29,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.65,1.45,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.96,1.13,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.96,0.97,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.80,1.13,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.80,1.13,3.05
C(3.39): 0.22,0.05,0.04,0.83,1.73,2.35,2.10,2.11,1.73,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.10,2.12,1.29,3.06
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.10,2.23,1.27,3.06
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.65,1.29,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.96,0.81,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.96,0.65,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.96,0.49,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.96,0.33,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.80,0.49,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.80,0.33,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.80,0.33,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.12,1.13,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.93,1.44,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.65,1.13,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.12,0.97,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.80,0.81,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.80,0.65,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.12,0.81,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.80,0.65,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.12,0.81,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,1.79,0.36,3.17
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.65,0.97,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.12,0.49,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.12,0.65,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.12,0.65,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.12,0.33,3.05
C(3.39): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.12,0.33,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.80,0.97,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.28,1.13,3.05
C(3.40): 0.22,0.06,0.04,0.83,1.73,2.37,2.09,1.62,1.60,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,1.79,0.37,3.07
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,1.79,0.36,3.06
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,1.95,0.36,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.11,0.36,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.27,0.36,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.43,0.36,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.59,0.36,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.28,0.97,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.43,0.52,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.28,0.97,3.05
C(3.40): 0.22,0.06,0.04,0.83,1.73,2.36,2.09,2.03,1.43,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.43,0.68,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.59,0.52,3.05
C(3.39): 0.20,0.07,0.04,0.83,1.72,2.45,2.09,2.59,0.52,3.05
C(3.39): 0.20,0.07,0.04,0.83,1.72,2.44,2.09,2.75,0.53,3.06
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.43,0.84,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.59,0.68,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.59,0.68,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.28,0.81,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.59,0.52,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.65,1.29,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.28,0.65,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.28,0.49,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.59,0.84,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.59,0.84,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.43,1.00,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.28,0.33,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.36,2.10,2.18,1.42,3.06
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.10,2.43,1.12,3.06
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.28,0.33,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.28,0.49,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.72,2.40,2.10,2.59,0.97,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.65,1.13,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.07,1.27,3.05
C(3.40): 0.20,0.07,0.04,0.83,1.72,2.44,2.10,2.59,0.67,3.06
C(3.40): 0.20,0.07,0.04,0.83,1.72,2.44,2.10,2.58,0.67,3.06
C(3.40): 0.20,0.07,0.04,0.83,1.72,2.44,2.10,2.58,0.66,3.06
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.65,0.33,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.65,0.49,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.65,0.65,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.65,0.81,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.65,0.49,3.05
C(3.40): 0.20,0.07,0.04,0.83,1.72,2.44,2.10,2.74,0.67,3.06
C(3.39): 0.20,0.07,0.04,0.83,1.72,2.44,2.10,2.90,0.66,3.06
C(3.39): 0.20,0.07,0.04,0.83,1.72,2.44,2.10,2.89,0.53,2.98
C(3.40): 0.20,0.07,0.04,0.83,1.72,2.44,2.09,2.73,0.53,2.98
C(3.39): 0.20,0.07,0.04,0.83,1.72,2.45,2.09,2.73,0.53,2.98
C(3.39): 0.20,0.07,0.04,0.83,1.72,2.45,2.09,2.57,0.53,2.98
C(3.39): 0.20,0.07,0.04,0.84,1.71,2.45,2.10,2.89,0.55,2.95
C(3.40): 0.20,0.07,0.04,0.84,1.71,2.45,2.10,2.57,0.67,2.98
C(3.40): 0.20,0.07,0.04,0.83,1.72,2.44,2.09,2.57,0.53,2.98
C(3.40): 0.20,0.07,0.04,0.83,1.72,2.44,2.09,2.41,0.53,2.98
C(3.40): 0.20,0.07,0.04,0.83,1.72,2.44,2.09,2.57,0.69,2.98
C(3.40): 0.20,0.07,0.04,0.83,1.72,2.44,2.09,2.73,0.69,2.98
C(3.40): 0.20,0.07,0.04,0.84,1.71,2.45,2.10,2.73,0.67,2.99
C(3.40): 0.20,0.07,0.04,0.83,1.72,2.44,2.09,2.89,0.69,2.98
C(3.40): 0.20,0.07,0.04,0.83,1.71,2.44,2.09,2.41,0.68,2.98
C(3.40): 0.20,0.07,0.04,0.83,1.72,2.44,2.09,2.41,0.53,2.98
C(3.40): 0.20,0.07,0.04,0.84,1.71,2.45,2.10,2.72,0.67,2.99
C(3.40): 0.20,0.07,0.04,0.84,1.71,2.44,2.10,2.88,0.52,2.68
C(3.40): 0.20,0.07,0.04,0.84,1.71,2.45,2.10,2.88,0.66,2.99
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.36,2.10,2.35,1.25,3.06
C(3.40): 0.20,0.07,0.04,0.83,1.71,2.45,2.10,2.73,0.68,2.98
C(3.40): 0.20,0.07,0.04,0.83,1.70,2.46,2.10,2.88,0.57,2.86
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.65,0.81,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.65,0.65,3.05
C(3.40): 0.20,0.07,0.04,0.83,1.71,2.44,2.10,2.74,0.66,3.06
C(3.40): 0.21,0.07,0.04,0.83,1.73,2.39,2.09,1.96,0.33,3.14
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.44,0.97,3.05
C(3.40): 0.20,0.07,0.04,0.84,1.71,2.45,2.09,2.42,0.52,2.98
C(3.40): 0.20,0.07,0.04,0.83,1.72,2.44,2.09,2.58,0.51,3.05
C(3.40): 0.20,0.07,0.04,0.84,1.71,2.45,2.09,2.72,0.51,2.98
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.44,0.81,3.05
C(3.40): 0.20,0.07,0.04,0.84,1.71,2.45,2.10,2.87,0.54,2.69
C(3.40): 0.20,0.07,0.04,0.84,1.71,2.45,2.10,2.86,0.56,2.69
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.44,0.81,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.44,0.33,3.05
C(3.41): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.44,0.65,3.05
C(3.40): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.44,0.49,3.05
C(3.41): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.44,0.49,3.05
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.10,2.97,0.56,2.81
C(3.41): 0.20,0.07,0.04,0.83,1.71,2.44,2.10,2.90,0.66,3.06
C(3.41): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,1.66,0.49,3.05
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.10,2.72,0.46,2.80
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.10,2.88,0.53,2.86
C(3.41): 0.20,0.07,0.04,0.83,1.72,2.44,2.09,2.42,0.51,3.05
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.45,2.09,2.71,0.54,2.69
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.45,2.09,2.55,0.54,2.69
C(3.41): 0.21,0.06,0.04,0.83,1.73,2.37,2.10,2.57,1.11,3.06
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.10,2.74,0.97,3.06
C(3.41): 0.20,0.06,0.04,0.83,1.76,2.40,2.10,1.95,0.37,2.97
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.10,2.71,0.69,2.69
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.45,2.09,2.55,0.69,2.69
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.09,2.42,0.66,2.98
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.09,2.81,0.56,2.81
C(3.40): 0.20,0.07,0.04,0.83,1.72,2.45,2.09,2.81,0.56,2.81
C(3.40): 0.20,0.07,0.04,0.83,1.72,2.45,2.09,2.65,0.56,2.81
C(3.40): 0.20,0.07,0.04,0.84,1.72,2.45,2.09,2.49,0.56,2.81
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.09,2.65,0.56,2.81
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.09,2.49,0.56,2.81
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.09,2.65,0.72,2.81
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.09,2.49,0.71,2.81
C(3.41): 0.20,0.07,0.04,0.83,1.72,2.44,2.09,2.26,0.53,2.98
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.10,2.87,0.68,2.69
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.09,2.81,0.71,2.81
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.10,2.97,0.70,2.81
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.09,2.33,0.56,2.81
C(3.41): 0.20,0.07,0.04,0.83,1.72,2.41,2.09,1.95,0.36,3.15
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.75,0.52,3.05
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.75,0.84,3.05
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.75,0.68,3.05
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.09,2.72,0.53,2.86
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.09,2.88,0.69,2.86
C(3.41): 0.21,0.06,0.04,0.83,1.73,2.37,2.09,2.23,1.11,3.05
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.75,0.38,3.01
C(3.41): 0.21,0.06,0.04,0.83,1.75,2.37,2.10,1.96,1.29,3.06
C(3.41): 0.21,0.06,0.04,0.83,1.75,2.37,2.10,2.08,1.27,3.06
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.10,2.25,0.66,2.98
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.75,0.38,2.99
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.45,2.10,2.88,0.71,2.95
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.10,2.33,0.70,2.81
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.59,0.38,2.99
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.45,2.10,2.64,0.71,2.82
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.41,2.09,2.75,0.38,2.93
C(3.41): 0.20,0.06,0.04,0.83,1.76,2.40,2.09,1.95,0.52,2.97
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.59,0.54,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.59,0.70,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.59,0.86,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.43,0.86,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.75,0.86,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.27,0.86,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.11,0.86,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.11,0.70,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.11,1.02,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,1.95,1.02,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.11,0.54,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.11,0.38,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,1.95,0.38,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.27,0.38,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,1.95,0.54,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,1.79,0.38,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,1.79,0.54,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,1.95,0.70,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.27,1.02,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,1.95,0.86,2.99
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.40,2.09,1.95,0.86,2.99
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.40,2.09,2.11,0.86,2.99
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.40,2.09,2.11,0.70,2.99
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.40,2.09,2.11,0.54,2.99
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.40,2.09,2.27,0.70,2.99
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.40,2.09,2.43,0.70,2.99
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.40,2.09,2.43,0.54,2.99
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.40,2.09,2.43,0.38,2.99
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.40,2.09,2.27,0.38,2.99
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.41,2.09,2.27,0.38,3.01
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.41,2.09,2.27,0.54,3.01
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.41,2.09,2.11,0.54,3.01
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.41,2.09,2.27,0.70,3.01
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.41,2.09,2.43,0.54,3.01
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.41,2.09,2.43,0.70,3.01
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.41,2.09,2.43,0.70,3.01
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.41,2.09,2.11,0.38,3.03
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.40,2.09,2.27,0.54,2.99
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.40,2.09,2.11,0.38,2.99
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.40,2.09,1.95,0.70,2.99
C(3.41): 0.20,0.06,0.04,0.83,1.75,2.40,2.10,2.43,0.84,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,1.95,1.18,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,1.79,1.18,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,2.43,0.38,2.99
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.44,2.09,2.33,0.71,2.81
C(3.41): 0.20,0.07,0.04,0.84,1.71,2.45,2.10,2.79,0.70,2.82
C(3.41): 0.20,0.07,0.04,0.83,1.72,2.44,2.09,2.74,0.53,3.18
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.09,1.79,1.34,2.99
C(3.41): 0.21,0.06,0.04,0.83,1.72,2.40,2.10,1.93,1.32,3.00
